Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Age,Gender
34365,AZ-560-4932308,02-12-2012,04-12-2012,Standard Class,CU-20419,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6309,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",2213.8,4,0.1,305.12,269.54,Critical,43,Male
34366,AZ-977-3887841,30-01-2012,02-02-2012,Same Day,CU-75187,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-4696,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",588.56,3,0.4,-95.9,76.12,Critical,35,Male
34367,AZ-647-8083465,16-12-2013,20-12-2013,Standard Class,CU-92647,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-6725,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",54.77,2,0.0,12.58,11.09,Medium,54,Female
34368,AZ-841-4866040,16-06-2013,21-06-2013,Standard Class,CU-18834,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4278,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",50.14,2,0.2,1.07,14.4,High,62,Male
34369,AZ-420-1359499,27-06-2014,30-06-2014,First Class,CU-97222,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1651,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",77.07,3,0.0,17.62,16.49,Low,47,Male
34370,AZ-479-2669909,15-03-2013,19-03-2013,First Class,CU-47933,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-7495,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",909.61,4,0.1,124.87,115.7,Low,18,Male
34371,AZ-799-2917628,17-04-2012,22-04-2012,Same Day,CU-71662,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1963,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,217.98,1,0.0,51.41,30.81,Medium,46,Male
34372,AZ-225-1023279,10-03-2015,13-03-2015,First Class,CU-44889,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-6826,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",203.81,5,0.6,-74.48,31.44,High,64,Female
34373,AZ-805-7799940,25-11-2014,30-11-2014,Second Class,CU-26841,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-7850,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,46.87,4,0.0,10.85,8.64,Critical,20,Male
34374,AZ-291-4420098,23-01-2013,25-01-2013,Same Day,CU-79068,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3626,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",478.03,3,0.0,113.09,64.22,Medium,58,Female
34375,AZ-878-3466203,17-03-2014,22-03-2014,Standard Class,CU-54269,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-9981,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",331.67,4,0.0,78.57,43.52,Low,39,Male
34376,AZ-872-9427019,25-10-2014,28-10-2014,Second Class,CU-83786,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6789,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",41.02,2,0.4,-7.26,11.11,High,68,Male
34377,AZ-655-7331481,21-01-2012,26-01-2012,Second Class,CU-46670,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-2501,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",74.85,1,0.0,16.88,18.36,Critical,57,Male
34378,AZ-896-5377890,20-06-2012,24-06-2012,Standard Class,CU-15986,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6855,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",1000.37,5,0.1,137.7,123.58,Medium,28,Female
34379,AZ-468-5748551,04-02-2015,10-02-2015,Second Class,CU-34602,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5100,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",610.16,3,0.0,144.75,77.86,Medium,53,Male
34380,AZ-371-1194615,31-01-2012,05-02-2012,First Class,CU-24786,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-3940,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",159.57,3,0.1,21.63,23.02,Medium,68,Female
34381,AZ-652-2223031,23-03-2015,25-03-2015,Same Day,CU-22758,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4895,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",56.67,2,0.1,7.3,12.04,High,30,Male
34382,AZ-876-8408613,28-01-2012,01-02-2012,Same Day,CU-19708,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-3871,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",217.36,3,0.0,50.66,36.81,Low,18,Male
34383,AZ-293-5380230,12-04-2014,18-04-2014,Standard Class,CU-76667,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-2527,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,605.07,3,0.0,143.3,79.66,High,44,Female
34384,AZ-897-9444011,06-02-2014,09-02-2014,Second Class,CU-42502,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,Africa,West,TEC-PH-6875,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",144.3,2,0.1,19.28,23.66,Low,59,Female
34385,AZ-706-7490432,16-05-2013,22-05-2013,Second Class,CU-29271,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-1835,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1729.94,4,0.2,65.07,214.31,Low,65,Male
34386,AZ-575-1892254,03-01-2015,09-01-2015,Standard Class,CU-44837,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4435,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",25.63,1,0.0,5.59,8.2,Low,35,Female
34387,AZ-955-8423902,26-01-2013,29-01-2013,Same Day,CU-65129,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8444,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,114.5,4,0.0,26.56,20.62,Critical,68,Male
34388,AZ-344-2008202,22-06-2014,27-06-2014,Same Day,CU-35710,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1665,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",124.08,2,0.4,-20.65,20.4,Medium,67,Male
34389,AZ-461-7579848,06-05-2014,08-05-2014,Standard Class,CU-30167,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-7899,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",353.93,3,0.0,83.81,46.72,Medium,55,Male
34390,AZ-321-5551371,10-01-2014,12-01-2014,Same Day,CU-21230,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-9277,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,260.68,4,0.0,61.56,36.1,High,42,Female
34391,AZ-537-7420927,10-03-2013,13-03-2013,Same Day,CU-39622,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,APAC,West,TEC-PH-8095,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",108.22,3,0.0,25.36,16.99,Medium,32,Female
34392,AZ-964-9442156,05-08-2012,08-08-2012,Same Day,CU-94689,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5672,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",19.92,1,0.0,4.55,4.34,Critical,20,Female
34393,AZ-676-8869388,28-02-2012,05-03-2012,Same Day,CU-70363,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-3953,Technology,Smartphones,"Motorola Edge Plus, Full Size",737.45,5,0.2,27.77,91.03,Critical,62,Male
34394,AZ-648-2348578,18-09-2014,21-09-2014,Same Day,CU-78198,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-1116,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",736.67,2,0.1,101.43,90.7,Medium,28,Female
34395,AZ-957-9297705,12-11-2014,18-11-2014,Same Day,CU-17741,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,US,West,TEC-PH-6665,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,215.11,5,0.0,50.68,30.94,Medium,46,Male
34396,AZ-300-2572240,26-03-2015,31-03-2015,Second Class,CU-19644,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-4008,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",136.62,5,0.6,-50.02,22.03,Medium,69,Female
34397,AZ-713-8131106,06-02-2014,09-02-2014,Second Class,CU-88609,Amazon Customer,Corporate,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-6545,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",51.18,3,0.2,1.63,9.3,Critical,64,Male
34398,AZ-661-5043259,29-06-2014,04-07-2014,First Class,CU-61281,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-2026,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",35.22,1,0.1,4.46,8.24,Critical,46,Female
34399,AZ-990-9478574,20-08-2013,26-08-2013,Standard Class,CU-84953,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3597,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,50.18,1,0.0,11.52,10.25,Low,49,Female
34400,AZ-898-6337970,01-11-2012,05-11-2012,Standard Class,CU-69425,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,EU,West,TEC-PH-2036,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",1086.99,4,0.0,258.22,135.32,Low,29,Male
34401,AZ-915-4284178,17-04-2015,22-04-2015,Second Class,CU-72674,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-8480,Technology,Smartphones,"Motorola Edge Plus, Full Size",38.2,2,0.0,9.26,2.94,Low,30,Female
34402,AZ-598-6998224,01-07-2012,04-07-2012,First Class,CU-92478,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-5974,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",945.71,5,0.0,224.67,117.55,Low,67,Male
34403,AZ-288-4941688,23-12-2015,27-12-2015,First Class,CU-64989,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-8284,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",63.0,3,0.4,-10.8,13.53,Critical,27,Female
34404,AZ-553-5325624,22-08-2012,25-08-2012,Second Class,CU-84431,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-9516,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",358.6,2,0.2,13.2,47.26,High,65,Male
34405,AZ-772-8193234,01-10-2013,07-10-2013,Standard Class,CU-89193,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-3851,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",291.04,4,0.2,10.77,37.77,High,29,Male
34406,AZ-882-2692322,29-12-2013,04-01-2014,First Class,CU-52534,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4615,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,72.07,2,0.0,16.73,12.84,Low,39,Female
34407,AZ-788-9126687,29-09-2015,03-10-2015,Second Class,CU-61541,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-7029,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2614.89,3,0.0,622.02,317.02,High,60,Male
34408,AZ-835-5036148,02-03-2012,04-03-2012,Same Day,CU-52499,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-4749,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",18.44,1,0.0,4.14,4.68,Low,38,Female
34409,AZ-799-6096009,20-01-2015,24-01-2015,Same Day,CU-51953,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-1920,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",929.64,4,0.0,220.67,117.42,High,27,Male
34410,AZ-399-7096299,30-03-2014,04-04-2014,Second Class,CU-46527,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-1649,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",369.62,3,0.0,87.6,48.04,High,66,Female
34411,AZ-410-1117193,05-06-2015,09-06-2015,First Class,CU-87119,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-5315,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",298.16,4,0.0,70.4,41.35,High,24,Female
34412,AZ-655-3013234,15-09-2013,18-09-2013,First Class,CU-28681,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-7242,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,667.69,1,0.0,158.3,86.27,Medium,28,Female
34413,AZ-608-1279650,21-02-2015,25-02-2015,First Class,CU-99411,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1649,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",415.18,2,0.0,98.32,54.79,Low,21,Male
34414,AZ-441-6579734,23-07-2013,25-07-2013,First Class,CU-40590,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1507,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",137.87,4,0.0,31.74,27.26,Medium,66,Female
34415,AZ-746-3780884,22-02-2012,26-02-2012,Same Day,CU-94993,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8317,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",140.68,5,0.6,-51.41,21.68,Medium,24,Female
34416,AZ-484-8421580,27-07-2014,31-07-2014,Second Class,CU-78968,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-8502,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",891.63,5,0.1,122.59,111.56,Low,20,Male
34417,AZ-556-1398639,06-07-2015,11-07-2015,Standard Class,CU-60322,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-6550,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",480.9,3,0.1,65.96,61.73,Critical,35,Female
34418,AZ-994-5990577,18-05-2014,22-05-2014,Same Day,CU-69720,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-2616,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,132.14,2,0.1,17.65,21.66,Medium,44,Male
34419,AZ-850-4393198,20-11-2015,24-11-2015,First Class,CU-45657,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-6598,Technology,Smartphones,"Motorola Edge Plus, Full Size",142.17,2,0.0,33.46,20.81,Critical,46,Male
34420,AZ-658-1219161,03-06-2014,09-06-2014,Standard Class,CU-77368,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-2278,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",226.05,5,0.0,53.56,29.57,Critical,39,Female
34421,AZ-149-8943086,01-03-2013,05-03-2013,Standard Class,CU-29642,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1883,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,912.37,4,0.1,125.51,113.41,High,56,Female
34422,AZ-740-2581200,04-01-2012,06-01-2012,Second Class,CU-69255,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-6764,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,219.95,1,0.0,51.92,30.66,Low,30,Female
34423,AZ-266-2950667,17-05-2015,23-05-2015,Second Class,CU-16797,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-6540,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",82.74,1,0.0,19.25,14.35,Low,67,Male
34424,AZ-652-9789006,04-08-2015,07-08-2015,Standard Class,CU-56634,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-7796,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",183.19,2,0.2,6.34,28.24,Medium,28,Female
34425,AZ-228-7743263,03-11-2012,07-11-2012,First Class,CU-90870,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-4495,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,319.28,5,0.0,75.37,44.46,Medium,41,Male
34426,AZ-814-3162897,20-06-2012,23-06-2012,Second Class,CU-36924,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-9299,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",167.24,1,0.1,22.71,23.74,Medium,68,Female
34427,AZ-341-9460670,07-01-2015,11-01-2015,Same Day,CU-62335,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-2377,Technology,Smartphones,"Motorola Edge Plus, Full Size",117.28,2,0.1,15.7,18.95,Critical,32,Female
34428,AZ-309-4823830,13-09-2012,19-09-2012,First Class,CU-73154,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-8874,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",576.49,4,0.2,21.6,72.21,Medium,46,Male
34429,AZ-343-6731398,21-12-2014,25-12-2014,First Class,CU-11213,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3803,Technology,Smartphones,"Motorola Edge Plus, Full Size",411.78,2,0.2,15.2,53.93,High,62,Female
34430,AZ-913-3939993,22-06-2015,27-06-2015,Second Class,CU-95897,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-7773,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",41.88,3,0.0,9.3,11.69,Medium,63,Female
34431,AZ-548-9424825,30-08-2014,02-09-2014,First Class,CU-74713,Amazon Customer,Home Office,90001.0,Seattle,Washington,United States,EU,West,TEC-PH-8608,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",257.57,5,0.0,60.56,38.37,Critical,65,Female
34432,AZ-183-1595951,17-02-2014,21-02-2014,Same Day,CU-92853,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-8699,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",1668.08,5,0.0,396.58,204.4,High,44,Male
34433,AZ-762-9308383,20-01-2013,26-01-2013,Standard Class,CU-56168,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1409,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",104.07,1,0.2,3.63,15.74,Medium,61,Female
34434,AZ-585-5269990,22-10-2014,27-10-2014,Same Day,CU-35280,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-3621,Technology,Smartphones,"Motorola Edge Plus, Full Size",62.73,1,0.0,14.45,12.34,Critical,22,Female
34435,AZ-181-5561696,28-04-2014,02-05-2014,Same Day,CU-78313,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-6127,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",37.76,3,0.0,8.5,9.4,Medium,39,Male
34436,AZ-285-8497816,30-04-2013,06-05-2013,Second Class,CU-15795,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,US,West,TEC-PH-3722,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",169.27,5,0.2,5.76,27.02,High,31,Male
34437,AZ-259-9386929,26-06-2013,02-07-2013,Same Day,CU-47388,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-7738,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",721.58,4,0.0,170.92,94.76,Low,59,Female
34438,AZ-661-7803634,23-11-2015,27-11-2015,Second Class,CU-51572,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,EU,West,TEC-PH-6492,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",594.36,5,0.2,22.15,75.68,Low,53,Male
34439,AZ-831-7194380,02-02-2013,05-02-2013,Second Class,CU-39495,Amazon Customer,Home Office,,Seattle,Washington,United States,Africa,West,TEC-PH-1656,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",31.24,1,0.4,-5.73,10.43,High,57,Female
34440,AZ-630-5336130,17-04-2012,23-04-2012,First Class,CU-63980,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-7482,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",96.25,4,0.2,3.18,16.34,High,19,Female
34441,AZ-215-3461018,28-11-2013,30-11-2013,First Class,CU-89954,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4630,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",485.56,5,0.0,115.07,63.17,High,40,Male
34442,AZ-500-6485053,20-01-2014,22-01-2014,Same Day,CU-91460,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-4344,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1786.58,3,0.1,245.82,221.69,Low,42,Male
34443,AZ-207-3772779,12-02-2014,18-02-2014,Standard Class,CU-96359,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-1026,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",201.66,1,0.0,47.46,29.55,High,69,Female
34444,AZ-151-9029167,20-05-2015,23-05-2015,Second Class,CU-20598,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,APAC,West,TEC-PH-1638,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",921.21,5,0.0,218.67,116.32,Medium,48,Female
34445,AZ-452-1041171,13-01-2014,15-01-2014,Standard Class,CU-21069,Amazon Customer,Home Office,90001.0,Seattle,Washington,United States,APAC,West,TEC-PH-5136,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",608.46,3,0.0,144.19,79.25,Medium,56,Female
34446,AZ-208-1860065,03-02-2014,08-02-2014,Standard Class,CU-32293,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1470,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",170.48,5,0.0,40.44,21.79,Low,58,Female
34447,AZ-921-3999665,21-10-2015,27-10-2015,Same Day,CU-61302,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-6823,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",32.68,1,0.0,7.56,6.11,High,30,Female
34448,AZ-831-4779088,10-08-2012,13-08-2012,Same Day,CU-31406,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,Africa,West,TEC-PH-5624,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",515.79,2,0.0,122.24,67.09,High,18,Male
34449,AZ-339-3570963,17-08-2014,23-08-2014,Same Day,CU-33378,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-6834,Technology,Smartphones,"Motorola Edge Plus, Full Size",445.79,3,0.2,16.17,61.22,Critical,44,Female
34450,AZ-501-7693876,13-07-2012,17-07-2012,First Class,CU-87039,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-3677,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",935.13,4,0.0,222.39,113.88,Low,28,Female
34451,AZ-895-1344859,16-06-2013,20-06-2013,Second Class,CU-17921,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5775,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",358.54,5,0.0,84.91,47.28,Medium,35,Male
34452,AZ-279-4001615,09-02-2013,11-02-2013,Standard Class,CU-64953,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-6770,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",448.01,5,0.0,106.03,59.71,Low,46,Male
34453,AZ-184-6488110,14-05-2014,20-05-2014,Same Day,CU-54065,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5036,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",421.93,3,0.0,99.69,57.9,Medium,58,Female
34454,AZ-400-9704004,30-06-2013,04-07-2013,First Class,CU-63722,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-1190,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",416.13,3,0.1,57.1,53.19,Critical,45,Female
34455,AZ-595-8325194,20-05-2012,25-05-2012,Standard Class,CU-17841,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-4114,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",125.57,2,0.2,4.07,22.11,Low,31,Female
34456,AZ-953-4909334,15-02-2015,17-02-2015,Second Class,CU-98294,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-8129,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",896.08,4,0.0,212.91,111.11,Low,69,Female
34457,AZ-573-5202674,18-09-2015,24-09-2015,First Class,CU-30122,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-5385,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",793.97,4,0.0,188.75,97.43,High,27,Male
34458,AZ-589-8403323,03-04-2015,09-04-2015,First Class,CU-13011,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1010,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",24.93,1,0.0,5.4,8.33,High,69,Male
34459,AZ-165-4552952,30-07-2014,04-08-2014,Same Day,CU-78059,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-7085,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",580.87,5,0.0,137.74,74.78,Medium,31,Female
34460,AZ-628-1394626,12-07-2015,14-07-2015,Same Day,CU-56150,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6978,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",100.61,3,0.0,23.2,19.53,High,28,Male
34461,AZ-486-7466087,20-04-2013,24-04-2013,Same Day,CU-37225,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-9196,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",405.28,5,0.0,96.44,48.78,Low,29,Male
34462,AZ-435-6827147,17-05-2012,22-05-2012,Second Class,CU-24105,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,Africa,West,TEC-PH-9219,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,278.64,4,0.1,38.54,32.6,Medium,19,Female
34463,AZ-930-7148853,28-08-2013,31-08-2013,Second Class,CU-30401,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-2039,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",283.75,2,0.0,67.33,36.12,Critical,37,Male
34464,AZ-150-4365170,22-03-2015,24-03-2015,Second Class,CU-89224,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-9450,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",42.42,1,0.0,9.53,10.74,High,30,Male
